0.000000	0.0000000000
0.000500	-0.0157080000
0.001000	-0.0470984380
0.001500	-0.0941477236
0.002000	-0.1568282351
0.002500	-0.2351123260
0.003000	-0.3289703248
0.003500	-0.4383745385
0.004000	-0.5632952497
0.004500	-0.7036987201
0.005000	-0.8595531960
0.005500	-1.0308249064
0.006000	-1.2174800655
0.006500	-1.4194828736
0.007000	-1.6367975195
0.007500	-1.8693861815
0.008000	-2.1172110301
0.008500	-2.3802322286
0.009000	-2.6584099360
0.009500	-2.9517023076
0.010000	-3.2600674976
0.010500	-3.5834636602
0.011000	-3.9218449491
0.011500	-4.2751675241
0.012000	-4.6433835483
0.012500	-5.0264471942
0.013000	-5.4243106411
0.013500	-5.8369260782
0.014000	-6.2642417050
0.014500	-6.7062077374
0.015000	-7.1627724049
0.015500	-7.6338839543
0.016000	-8.1194886492
0.016500	-8.6195307737
0.017000	-9.1339566359
0.017500	-9.6627085645
0.018000	-10.2057309156
0.018500	-10.7629660695
0.019000	-11.3343524346
0.019500	-11.9198324529
0.020000	-12.5193445948
0.020500	-13.1328273651
0.021000	-13.7602173032
0.021500	-14.4014529869
0.022000	-15.0564690288
0.022500	-15.7252000833
0.023000	-16.4075808463
0.023500	-17.1035440561
0.024000	-17.8130224960
0.024500	-18.5359469951
0.025000	-19.2722464310
0.025500	-20.0218537338
0.026000	-20.7846958798
0.026500	-21.5607019008
0.027000	-22.3497968817
0.027500	-23.1519099665
0.028000	-23.9669643528
0.028500	-24.7948873006
0.029000	-25.6356001273
0.029500	-26.4890282163
0.030000	-27.3550910116
0.030500	-28.2337120271
0.031000	-29.1248128408
0.031500	-30.0283110979
0.032000	-30.9441285175
0.032500	-31.8721808865
0.033000	-32.8123880691
0.033500	-33.7646660010
0.034000	-34.7289286954
0.034500	-35.7050942470
0.035000	-36.6930768255
0.035500	-37.6927886824
0.036000	-38.7041441540
0.036500	-39.7270556589
0.037000	-40.7614337011
0.037500	-41.8071888733
0.038000	-42.8642318574
0.038500	-43.9324734245
0.039000	-45.0118204354
0.039500	-46.1021818466
0.040000	-47.2034647082
0.040500	-48.3155761664
0.041000	-49.4384214642
0.041500	-50.5719059449
0.042000	-51.7159350519
0.042500	-52.8704123293
0.043000	-54.0352414252
0.043500	-55.2103240917
0.044000	-56.3955621886
0.044500	-57.5908576835
0.045000	-58.7961106518
0.045500	-60.0112212807
0.046000	-61.2360898686
0.046500	-62.4706148262
0.047000	-63.7146946792
0.047500	-64.9682260690
0.048000	-66.2311057558
0.048500	-67.5032306188
0.049000	-68.7844976567
0.049500	-70.0747999879
0.050000	-71.3740348567
0.050500	-72.6820956278
0.051000	-73.9988737924
0.051500	-75.3242649715
0.052000	-76.6581609103
0.052500	-78.0004534847
0.053000	-79.3510327008
0.053500	-80.7097906993
0.054000	-82.0766177518
0.054500	-83.4514042646
0.055000	-84.8340387792
0.055500	-86.2244099748
0.056000	-87.6224066696
0.056500	-89.0279178201
0.057000	-90.4408285222
0.057500	-91.8610280170
0.058000	-93.2884016853
0.058500	-94.7228350538
0.059000	-96.1642157955
0.059500	-97.6124277268
0.060000	-99.0673548139
0.060500	-100.5288811732
0.061000	-101.9968930715
0.061500	-103.4712729231
0.062000	-104.9519032963
0.062500	-106.4386669138
0.063000	-107.9314446527
0.063500	-109.4301215479
0.064000	-110.9345767864
0.064500	-112.4446917167
0.065000	-113.9603478458
0.065500	-115.4814268397
0.066000	-117.0078065238
0.066500	-118.5393668888
0.067000	-120.0759900884
0.067500	-121.6175524362
0.068000	-123.1639344153
0.068500	-124.7150126723
0.069000	-126.2706680240
0.069500	-127.8307754512
0.070000	-129.3952161081
0.070500	-130.9638653139
0.071000	-132.5366005618
0.071500	-134.1132975161
0.072000	-135.6938340160
0.072500	-137.2780860723
0.073000	-138.8659298711
0.073500	-140.4572417740
